"","SystemId","SystemName","AgeScore","CalmarScore","CalmarMessage","SharpeScore","StatValueVal","Score","i.CalmarMessage","C2Score"
"5923",51076657,"Drain like a pro 2.0",5,3,"",1,-0.93,3,"",3.5
"5924",51175963,"treasurefx",5,3,"",1,-0.97,3,"",3.5
"5925",51254521,".",5,3,"",1,-0.97,3,"",3.5
"5926",51433015,"Swing Trade",5,3,"",1,-0.98,3,"",3.5
"5927",51448108,"Pattern Trader",5,3,"",1,-0.96,3,"",3.5
"5928",51460205,"Magical Wand",5,3,"",1,-0.99,3,"",3.5
"5929",51494301,"Dori",5,3,"",1,-0.75,3,"",3.5
"5930",51681304,"The Resource Trader",5,3,"",1,-0.99,3,"",3.5
"5931",51776611,"absolute 401k trader",5,3,"",1,-0.84,3,"",3.5
"5932",52077544,"Beebop 202",5,3,"",1,-0.96,3,"",3.5
"5933",52101450,"MaurizioTrader",5,3,"",1,-0.98,3,"",3.5
"5934",52201585,"Diversified",5,3,"",1,-0.97,3,"",3.5
"5935",52363757,"Forex trader",5,3,"",1,-0.99,3,"",3.5
"5936",52675189,"Issumboshi Quantitative trading",5,3,"",1,-0.99,3,"",3.5
"5937",52934910,"Stock Market Cash Machine",5,3,"",1,-0.97,3,"",3.5
"5938",53009177,"HA",5,3,"",1,-0.98,3,"",3.5
"5939",53046319,"FOX II_C",5,3,"",1,-0.96,3,"",3.5
"5940",53226828,"Good Kachi Rebirth",5,3,"",1,-0.97,3,"",3.5
"5941",53287469,"Forex The System",5,3,"",1,-0.96,3,"",3.5
"5942",53466505,"CURLY FOREX",5,3,"",1,-0.97,3,"",3.5
"5943",53545181,"forexbob1",5,3,"",1,-0.84,3,"",3.5
"5944",53879463,"UltraFast_ETF",5,3,"",1,-0.91,3,"",3.5
"5945",54024161,"intropy",5,3,"",1,-0.93,3,"",3.5
"5946",54558429,"High-Probability, Mean-Reversion ETF Strategy",5,3,"",1,-0.95,3,"",3.5
"5947",54829885,"KISS",5,3,"",1,-0.99,3,"",3.5
"5948",55041692,"Directional futures trading",5,3,"",1,-0.96,3,"",3.5
"5949",55112588,"PowerTraderPro",5,3,"",1,-0.81,3,"",3.5
"5950",55186301,"CDW 2 Play",5,3,"",1,-0.98,3,"",3.5
"5951",55256103,"OBOLUS Eur/Usd",5,3,"",1,-0.97,3,"",3.5
"5952",55315107,"Elite Futures System",5,3,"",1,-0.99,3,"",3.5
"5953",55365970,"Force",5,3,"",1,-0.98,3,"",3.5
"5954",55382106,"Armada Stocks",5,3,"",1,-0.96,3,"",3.5
"5955",55424723,"Short the 3xs",5,3,"",1,-0.98,3,"",3.5
"5956",55489726,"FXD Services",5,3,"",1,-0.94,3,"",3.5
"5957",55942984,"endyowise",5,3,"",1,-0.97,3,"",3.5
"5958",55943633,"Aurora",5,3,"",1,-0.94,3,"",3.5
"5959",56314932,"Fx-quant",5,3,"",1,-0.97,3,"",3.5
"5960",56377798,"Alpha Trading",5,3,"",1,-0.79,3,"",3.5
"5961",56379605,"EtfTrend",5,3,"",1,-0.99,3,"",3.5
"5962",56603458,"CapaciTrader_MX AussieGold",5,3,"",1,-0.98,3,"",3.5
"5963",56846842,"FX_4U",5,3,"",1,-0.89,3,"",3.5
"5964",56921984,"Pivot",5,3,"",1,-0.99,3,"",3.5
"5965",57006835,"Sumo Rumor, Exigo Res",5,3,"",1,-0.75,3,"",3.5
"5966",57025540,"ExpressForex",5,3,"",1,-0.97,3,"",3.5
"5967",57350464,"Gulf Harbour Small Gems",5,3,"",1,-0.78,3,"",3.5
"5968",57350763,"Gulf Harbour Waves",5,3,"",1,-0.99,3,"",3.5
"5969",57400071,"GG",5,3,"",1,-0.97,3,"",3.5
"5970",57432086,"J5 Trend Forex",5,3,"",1,-0.95,3,"",3.5
"5971",57504630,"rikiichimokuAdvance",5,3,"",1,-0.97,3,"",3.5
"5972",57713196,"ShadowBamper",5,3,"",1,-0.97,3,"",3.5
"5973",57785585,"Test",5,3,"",1,-0.98,3,"",3.5
"5974",57891343,"Trend Following System",5,3,"",1,-0.97,3,"",3.5
"5975",57892545,"Gulf Harbour Exotics",5,3,"",1,-0.99,3,"",3.5
"5976",58000485,"Good Morning",5,3,"",1,-0.98,3,"",3.5
"5977",58144964,"Vanquish XL (ETF)",5,3,"",1,-0.99,3,"",3.5
"5978",58146503,"Forex Lars",5,3,"",1,-0.97,3,"",3.5
"5979",58194137,"5pair4x",5,3,"",1,-0.98,3,"",3.5
"5980",58335089,"FASt Profits",5,3,"",1,-0.88,3,"",3.5
"5981",58516039,"Iron Box .618",5,3,"",1,-0.98,3,"",3.5
"5982",58528736,"Futures Behavior",5,3,"",1,-0.86,3,"",3.5
"5983",58795161,"BustedNotFollowingRules",5,3,"",1,-0.95,3,"",3.5
"5984",58877281,"FOREXFACTORY",5,3,"",1,-0.99,3,"",3.5
"5985",58881207,"ART Futures",5,3,"",1,-0.99,3,"",3.5
"5986",58956451,"Soar Aggressive",5,3,"",1,-0.97,3,"",3.5
"5987",59022245,"Lord Pips",5,3,"",1,-0.99,3,"",3.5
"5988",59101700,"Forex Wave",5,3,"",1,-0.99,3,"",3.5
"5989",59202188,"Indices emini",5,3,"",1,-0.97,3,"",3.5
"5990",59336340,"Wishing Well Forex",5,3,"",1,-0.99,3,"",3.5
"5991",59365156,"Reverse the trade",5,3,"",1,-0.95,3,"",3.5
"5992",59614452,"System 59614452",5,3,"",1,-0.99,3,"",3.5
"5993",59742182,"Day Job Killer v.2",5,3,"",1,-0.98,3,"",3.5
"5994",59835420,"Calumetdelapaix",5,3,"",1,-0.99,3,"",3.5
"5995",60012253,"SPREAD PROFITS",5,3,"",1,-0.99,3,"",3.5
"5996",60148809,"Gap Delight",5,3,"",1,-0.99,3,"",3.5
"5997",60149931,"Agile Trades",5,3,"",1,-0.99,3,"",3.5
"5998",60184954,"Precipice",5,3,"",1,-0.99,3,"",3.5
"5999",60359508,"Forex Victory",5,3,"",1,-0.97,3,"",3.5
"6000",60376255,"Resource Trend Trader",5,3,"",1,-0.99,3,"",3.5
"6001",60377858,"aPieceOfCake",5,3,"",1,-0.98,3,"",3.5
"6002",60412476,"POPCORN + BLACK GOLD",5,3,"",1,-0.99,3,"",3.5
"6003",60417872,"Good Kachi Live",5,3,"",1,-0.99,3,"",3.5
"6004",60498593,"Future-E",5,3,"",1,-0.84,3,"",3.5
"6005",60581947,"Leona Trading",5,3,"",1,-0.99,3,"",3.5
"6006",61206695,"Orora",5,3,"",1,-0.97,3,"",3.5
"6007",61394063,"Hong Kong Victor Alpha",5,3,"",1,-0.98,3,"",3.5
"6008",61468471,"Failed Test 2",5,3,"",1,-0.99,3,"",3.5
"6009",61527121,"Bulldozer",5,3,"",1,-0.99,3,"",3.5
"6010",61559510,"Smooth Sailing Forex",5,3,"",1,-0.99,3,"",3.5
"6011",61770820,"Emini Retriever",5,3,"",1,-0.99,3,"",3.5
"6012",61832971,"Marshall Fund Management LLC",5,3,"",1,-0.99,3,"",3.5
"6013",61860917,"Forex 150",5,3,"",1,-0.98,3,"",3.5
"6014",61897015,"onlinetradingsystem",5,3,"",1,-0.97,3,"",3.5
"6015",62305143,"TS_EURUSD_3",5,3,"",1,-0.97,3,"",3.5
"6016",62347115,"Invest-O-Matic",5,3,"",1,-0.97,3,"",3.5
"6017",62659351,"System 62659351",5,3,"",1,-1,3,"",3.5
"6018",62872036,"compass",5,3,"",1,-0.94,3,"",3.5
"6019",62872228,"100-NBA",5,3,"",1,-0.96,3,"",3.5
"6020",63113917,"Spy - Regression - Test",5,3,"",1,-0.97,3,"",3.5
"6021",63147481,"EURUSD and Oil futures",5,3,"",1,-0.99,3,"",3.5
"6022",63162645,"GreenKeeper",5,3,"",1,-0.97,3,"",3.5
"6023",63170432,"FF Program 01",5,3,"",1,-0.99,3,"",3.5
"6024",63720586,"RR_AMCH",4,5,"",1,1.27,5,"",3.5
"6025",63778749,"Absolute Return - L/S Equity",4,5,"",1,1.17,5,"",3.5
"6026",64085894,"U.S. Exchanges Sector",4,5,"",1,1.97,5,"",3.5
"6027",64359398,"(64359398)",4,5,"",1,2.2,5,"",3.5
"6028",64385284,"Smooth Fund",4,5,"",1,1.09,5,"",3.5
"6029",64575950,"WRKcapital",4,5,"",1,1.29,5,"",3.5
"6030",64634748,"Dow Forecast",4,5,"",1,1.82,5,"",3.5
"6031",64699223,"Fast Forex",4,5,"",1,1.17,5,"",3.5
"6032",64812625,"Pips Catcher",4,5,"",1,1.32,5,"",3.5
"6033",64848528,"ALGORITHMIC",4,5,"",1,2.1,5,"",3.5
"6034",64928903,"US Stock Trader",4,5,"",1,1.67,5,"",3.5
"6035",64970781,"Investments Forex Aed",4,5,"",1,1.21,5,"",3.5
"6036",65288599,"Daily Income",4,5,"",1,2.15,5,"",3.5
"6037",65440511,"Dunamis",4,5,"",1,2.25,5,"",3.5
"6038",65447554,"codyz bond fund",4,5,"",1,2.27,5,"",3.5
"6039",65477954,"Emerald Bay",4,5,"",1,1.43,5,"",3.5
"6040",65551280,"Test 10",4,5,"",1,1.27,5,"",3.5
"6041",65744115,"Aventador",4,5,"",1,1.4,5,"",3.5
"6042",65764837,"ES Master 20",4,5,"",1,1.94,5,"",3.5
"6043",65890919,"EPS",4,5,"",1,2.28,5,"",3.5
"6044",65945915,"option income",4,5,"",1,1.82,5,"",3.5
"6045",65988005,"Butterfly 100 Stocks",4,5,"",1,1.35,5,"",3.5
"6046",66262344,"Parcours Commodities",4,5,"",1,1.58,5,"",3.5
"6047",66314767,"Breakout Plus",4,5,"",1,1.04,5,"",3.5
"6048",66320679,"ES Swing",4,5,"",1,1.62,5,"",3.5
"6049",66708429,"Iron Condor Income",4,5,"",1,1.11,5,"",3.5
"6050",67164293,"FX Flame",4,5,"",1,1.84,5,"",3.5
"6051",67206662,"Topos",4,5,"",1,2.49,5,"",3.5
"6052",67606645,"Max hedge fund",4,5,"",1,1.34,5,"",3.5
"6053",67699149,"EUROTREND",4,5,"",1,1.38,5,"",3.5
"6054",67726225,"Y H  C Investments GARP Long Term Portfolio",4,5,"",1,2.43,5,"",3.5
"6055",68052930,"bioinformatics1",4,5,"",1,1.41,5,"",3.5
"6056",68136200,"Schulenberg Financial XLF (^SAGE)",4,5,"",1,1.43,5,"",3.5
"6057",68281519,"Kung Fu Panda",4,5,"",1,1.85,5,"",3.5
"6058",68352277,"Jack Sparrow",4,5,"",1,1.19,5,"",3.5
"6059",68467140,"Golden Lightswitch",4,5,"",1,1.1,5,"",3.5
"6060",68477185,"HB4FX",4,5,"",1,1.37,5,"",3.5
"6061",68575644,"Russell Rambler",4,5,"",1,1.85,5,"",3.5
"6062",68594775,"Test-to debug C2 not a system",4,5,"",1,1.1,5,"",3.5
"6063",68896919,"VisionQuant",4,5,"",1,1.37,5,"",3.5
"6064",68943942,"Fade out",4,5,"",1,1.15,5,"",3.5
"6065",69278928,"Rebound $tocks",4,5,"",1,1.27,5,"",3.5
"6066",69626015,"S&P 500 Timer",4,5,"",1,1.72,5,"",3.5
"6067",69797695,"Engleman Invest",4,5,"",1,1.09,5,"",3.5
"6068",70253658,"Highway Star",4,5,"",1,1.88,5,"",3.5
"6069",70459986,"Rank and Rule I",4,5,"",1,2.02,5,"",3.5
"6070",70655876,"Sliema Trading",4,5,"",1,2.71,5,"",3.5
"6071",70756204,"Lazy Cat Portfolio",4,5,"",1,2.09,5,"",3.5
"6072",70789131,"MST Systematic ETF",4,5,"",1,1.96,5,"",3.5
"6073",70809859,"Steady-Profits Futures Mid-Term",4,5,"",1,1.96,5,"",3.5
"6074",70822709,"Tradestreaming Hedge Fund Guru Portfolio",4,5,"",1,1.12,5,"",3.5
"6075",70921474,"SteadyTrend",4,5,"",1,1.41,5,"",3.5
"6076",70944276,"Nightshire",4,5,"",1,2.4,5,"",3.5
"6077",70979912,"Bottom Fish",4,5,"",1,1.6,5,"",3.5
"6078",70983957,"Wn Yu Sa Forex",4,5,"",1,1.76,5,"",3.5
"6079",71136101,"Hotstepper",4,5,"",1,1.43,5,"",3.5
"6080",71153074,"EZV-180",4,5,"",1,1.05,5,"",3.5
"6081",71156593,"Triple ETF Market Timer",4,5,"",1,1.36,5,"",3.5
"6082",71287900,"MaxProfits",4,5,"",1,1.6,5,"",3.5
"6083",71307818,"FFX Limited",4,5,"",1,1.38,5,"",3.5
"6084",71498592,"Ontimetrades",4,5,"",1,1.53,5,"",3.5
"6085",71679722,"Building Wealth with Stock/ETF Trend Following",4,5,"",1,2.38,5,"",3.5
"6086",72235292,"Kalenjin Beta",4,5,"",1,1.51,5,"",3.5
"6087",72246541,"EPS Signal",4,5,"",1,1.52,5,"",3.5
"6088",72247020,"ATS - Hedged Indices - weekly",4,5,"",1,1.65,5,"",3.5
"6089",72253639,"Soto Enhanced",4,5,"",1,1.09,5,"",3.5
"6090",72272932,"Triple Play",4,5,"",1,2.14,5,"",3.5
"6091",72410312,"Growth, Dividends  Premiums",4,5,"",1,1.71,5,"",3.5
"6092",72452857,"tradeWerkz I",4,5,"",1,1.08,5,"",3.5
"6093",72654943,"TENYR",4,5,"",1,1.79,5,"",3.5
"6094",72744007,"SoftCap US",4,5,"",1,1.21,5,"",3.5
"6095",73104352,"SWIT v4",4,5,"",1,1.26,5,"",3.5
"6096",73327408,"TEWASYS",4,5,"",1,1.31,5,"",3.5
"6097",73483271,"Pipzone",4,5,"",1,1.41,5,"",3.5
"6098",73494998,"EuroMax",4,5,"",1,1.21,5,"",3.5
"6099",73587510,"Golden Egg #1",4,5,"",1,2.02,5,"",3.5
"6100",73735560,"Equity-Bond Allocator",4,5,"",1,1.32,5,"",3.5
"6101",73825344,"Whole Wheat",4,5,"",1,1.69,5,"",3.5
"6102",73934051,"PhoenixFX",4,5,"",1,1.09,5,"",3.5
"6103",73991590,"US L-T Stock Appreciation Buy and Forget About Most of it",4,5,"",1,1.81,5,"",3.5
"6104",74026356,"Samurai",4,5,"",1,1.25,5,"",3.5
"6105",74081273,"TradingEF ex Nasdaq CIS",4,5,"",1,1.65,5,"",3.5
"6106",74209505,"ES Trader Plus",4,5,"",1,2.32,5,"",3.5
"6107",74286476,"Technology Trends",4,5,"",1,1.77,5,"",3.5
"6108",74423094,"Steady Income Growth",4,5,"",1,1.65,5,"",3.5
"6109",74438566,"TECHRUNNER FX",4,5,"",1,1.6,5,"",3.5
"6110",74617516,"Stock Flow",4,5,"",1,2.2,5,"",3.5
"6111",74644301,"SuperTrend Trading system",4,5,"",1,1.7,5,"",3.5
"6112",74720829,"Dividend Blaster - Aggressive",4,5,"",1,2.29,5,"",3.5
"6113",74744806,"DZ VIX",4,5,"",1,1.13,5,"",3.5
"6114",74963336,"Orion Asset Rotation II",4,5,"",1,1.26,5,"",3.5
"6115",75067778,"Primus FX",4,5,"",1,1.62,5,"",3.5
"6116",75126431,"CAGR 34 Steady Monthly",4,5,"",1,1.28,5,"",3.5
"6117",75253750,"SickPIPs",4,5,"",1,1.68,5,"",3.5
"6118",75262570,"Stocks my way",4,5,"",1,1.1,5,"",3.5
"6119",75272111,"Beacon",4,5,"",1,1.42,5,"",3.5
"6120",75478779,"Futures Growth Fund",4,5,"",1,1.3,5,"",3.5
"6121",75709093,"Alpha Pops",4,5,"",1,1.42,5,"",3.5
"6122",75757314,"longsafehouse",4,5,"",1,2.52,5,"",3.5
"6123",75774277,"UT",4,5,"",1,2.56,5,"",3.5
"6124",75800796,"The Momentum of Now",4,5,"",1,1.36,5,"",3.5
"6125",75844942,"EDGE",4,5,"",1,1.1,5,"",3.5
"6126",75907887,"Sharktrades",4,5,"",1,1.65,5,"",3.5
"6127",76246045,"CAVS RS ETFs",4,5,"",1,1.91,5,"",3.5
"6128",76247772,"Permanent Future Fund",4,5,"",1,1.26,5,"",3.5
"6129",76351842,"Gab4s",4,5,"",1,1.39,5,"",3.5
"6130",76404401,"SPY Master",4,5,"",1,1.45,5,"",3.5
"6131",76423938,"Z Trading 5",4,5,"",1,1.3,5,"",3.5
"6132",76433395,"Zoom - Weekly / Monthly",4,5,"",1,2.67,5,"",3.5
"6133",76536813,"Swing-O",4,5,"",1,1.24,5,"",3.5
"6134",76677623,"Mean Reversal System",4,5,"",1,2.35,5,"",3.5
"6135",76758647,"Pangea I",4,5,"",1,1.34,5,"",3.5
"6136",76785033,"Shrek",4,5,"",1,1.71,5,"",3.5
"6137",76797307,"Double Profit",4,5,"",1,2.1,5,"",3.5
"6138",76862258,"Swing-S",4,5,"",1,1.57,5,"",3.5
"6139",76908876,"Trendfollowing",4,5,"",1,2.54,5,"",3.5
"6140",76971499,"Sweet Potato",4,5,"",1,1.14,5,"",3.5
"6141",76973066,"Trade ES/TF/CL",4,5,"",1,1.94,5,"",3.5
"6142",76994029,"TBS Absolute Return",4,5,"",1,1.75,5,"",3.5
"6143",77043784,"Growth Hedge",4,5,"",1,1.55,5,"",3.5
"6144",77275839,"EvoForex",4,5,"",1,2.46,5,"",3.5
"6145",77330504,"Optimized Partners I",4,5,"",1,1.13,5,"",3.5
"6146",77331265,"Optimized Partners II",4,5,"",1,1.47,5,"",3.5
"6147",77477692,"The Vegan Growth Port",4,5,"",1,1.56,5,"",3.5
"6148",77530056,"SP_ETFs",4,5,"",1,2.68,5,"",3.5
"6149",77579852,"Alpha Attractor",4,5,"",1,1.82,5,"",3.5
"6150",77595630,"HaveFun",4,5,"",1,1.38,5,"",3.5
"6151",77604568,"MiniAnalyst.com | DISC",4,5,"",1,1.11,5,"",3.5
"6152",77618019,"Windjammer",4,5,"",1,1.2,5,"",3.5
"6153",77682563,"$1,000000",4,5,"",1,1.76,5,"",3.5
"6154",77778975,"SP Alpha",4,5,"",1,1.21,5,"",3.5
"6155",77924409,"SPETF",4,5,"",1,2.26,5,"",3.5
"6156",78315769,"FutureView",4,5,"",1,1.42,5,"",3.5
"6157",78444070,"Oscillatory Reaction",4,5,"",1,1.39,5,"",3.5
"6158",78448130,"Deep Analytics Finance",4,5,"",1,1.96,5,"",3.5
"6159",78459215,"VIX Test",4,5,"",1,1.78,5,"",3.5
"6160",78578217,"Kate XIV",4,5,"",1,1.32,5,"",3.5
"6161",78795889,"Mantra test",4,5,"",1,2.67,5,"",3.5
"6162",78911477,"Test2",4,5,"",1,1.29,5,"",3.5
"6163",78964172,"Blue Power Waves",4,5,"",1,2.12,5,"",3.5
"6164",79073481,"Delta System",4,5,"",1,1.26,5,"",3.5
"6165",80617158,"OPTIONS WEALTH",3,7,"",1,5.54,7,"",3.5
"6166",81694151,"Volatility Edge",3,7,"",1,5.3,7,"",3.5
"6167",84475667,"ZMC MS1",3,7,"",1,4.66,7,"",3.5
"6168",93395003,"Strongbuy",2,9,"",1,8.57,9,"",3.5
"6169",94201533,"Yosemite Capital",2,9,"",1,8.72,9,"",3.5
"6170",94294444,"Market Master TEST",2,9,"",1,8.81,9,"",3.5
"6171",95943912,"76West",2,9,"",1,8.54,9,"",3.5
"6172",97456321,"Retired3",2,9,"",1,8.62,9,"",3.5
"6173",97534580,"Gold Miners Trading",2,9,"",1,9.94,9,"",3.5
"6174",98160384,"TopDawg",2,9,"",1,9.53,9,"",3.5
"6175",100160602,"united",2,9,"",1,9.74,9,"",3.5
"6176",102125034,"R Option",4,5,"",1,1.61,5,"",3.5
"6177",48424416,"Lo-Tech FX",4,4,"",1,-0.24,4,"",3.25
"6178",48814162,"expired YM Dynamic Duo(SM)",4,4,"",1,0.21,4,"",3.25
"6179",58395560,"RhythmTrader",4,4,"",1,-0.02,4,"",3.25
"6180",59165832,"ES Oscillation",4,4,"",1,0.81,4,"",3.25
"6181",61634574,"Divergencetrader",4,4,"",1,0.52,4,"",3.25
"6182",62279097,"Diversity Trading FX",4,4,"",1,-0.39,4,"",3.25
"6183",63711892,"FX Follower",4,4,"",1,-0.01,4,"",3.25
"6184",63717811,"EMD Trader",4,4,"",1,-0.09,4,"",3.25
"6185",63745328,"BlueSky",4,4,"",1,-0.44,4,"",3.25
"6186",63746151,"FFsystem",4,4,"",1,-0.27,4,"",3.25
"6187",63765086,"Fibz",4,4,"",1,0.15,4,"",3.25
"6188",63786728,"Costanza",4,4,"",1,0.06,4,"",3.25
"6189",63797163,"Theta",4,4,"",1,-0.01,4,"",3.25
"6190",63802346,"Belvedere Global Macro",4,4,"",1,0.93,4,"",3.25
"6191",63802697,"The Grinder Fund",4,4,"",1,-0.01,4,"",3.25
"6192",63807086,"rebound fx10",4,4,"",1,-0.4,4,"",3.25
"6193",63809292,"Swinging Stocks",4,4,"",1,0.02,4,"",3.25
"6194",63809523,"NoStopsForexSystem",4,4,"",1,0,4,"",3.25
"6195",63810416,"Voyaguer",4,4,"",1,-0.31,4,"",3.25
"6196",63817069,"@wjrusnak trades",4,4,"",1,-0.71,4,"",3.25
"6197",63860623,"MarketHunter",4,4,"",1,-0.31,4,"",3.25
"6198",63887293,"Forexia Plus - Swing Trading System",4,4,"",1,0.92,4,"",3.25
"6199",63896205,"Cold Bay",4,4,"",1,-0.61,4,"",3.25
"6200",63963712,"Stochastic Probability Income",4,4,"",1,-0.47,4,"",3.25
"6201",64004968,"zapoT",4,4,"",1,-0.25,4,"",3.25
"6202",64011541,"LodoFinancial SPRING",4,4,"",1,0.11,4,"",3.25
"6203",64017181,"Global Strategies",4,4,"",1,0.78,4,"",3.25
"6204",64019099,"Russell Trends",4,4,"",1,-0.44,4,"",3.25
"6205",64025301,"punktrading",4,4,"",1,-0.25,4,"",3.25
"6206",64036849,"Z-Ray Swing",4,4,"",1,0.65,4,"",3.25
"6207",64036910,"fx-profit",4,4,"",1,0.12,4,"",3.25
"6208",64044904,"MREV3",4,4,"",1,-0.51,4,"",3.25
"6209",64064045,"k1 option trading",4,4,"",1,-0.23,4,"",3.25
"6210",64093057,"Daily EFT Scalper",4,4,"",1,0.89,4,"",3.25
"6211",64124420,"ify concept",4,4,"",1,-0.43,4,"",3.25
"6212",64125153,"PCM Swing Trades",4,4,"",1,0.12,4,"",3.25
"6213",64138695,"Kwan Yin Do",4,4,"",1,0.31,4,"",3.25
"6214",64141387,"NLTrendster",4,4,"",1,-0.43,4,"",3.25
"6215",64156931,"Corundum",4,4,"",1,0.25,4,"",3.25
"6216",64180108,"VC310",4,4,"",1,-0.56,4,"",3.25
"6217",64294011,"Raymoscalps",4,4,"",1,-0.32,4,"",3.25
"6218",64302494,"IT",4,4,"",1,0.18,4,"",3.25
"6219",64306056,"FX Twiddle",4,4,"",1,-0.08,4,"",3.25
"6220",64313182,"The Grain Trader",4,4,"",1,0.38,4,"",3.25
"6221",64313436,"BlackGold",4,4,"",1,-0.01,4,"",3.25
"6222",64316298,"Test",4,4,"",1,-0.21,4,"",3.25
"6223",64329619,"The Long and Short of It!",4,4,"",1,0.12,4,"",3.25
"6224",64352836,"ES Fund",4,4,"",1,-0.2,4,"",3.25
"6225",64360253,"Entry Testing",4,4,"",1,-0.36,4,"",3.25
"6226",64368131,"million plus",4,4,"",1,-0.45,4,"",3.25
"6227",64392388,"GLS - Systems - Manual",4,4,"",1,0.13,4,"",3.25
"6228",64392467,"GLS - Systems - Auto-1",4,4,"",1,0.05,4,"",3.25
"6229",64413138,"Europe Trading System",4,4,"",1,-0.09,4,"",3.25
"6230",64435439,"EuroNite Fx",4,4,"",1,-0.47,4,"",3.25
"6231",64446195,"Position Fx System",4,4,"",1,-0.43,4,"",3.25
"6232",64459742,"Trade mini Russell 2000 with $15,000",4,4,"",1,0.4,4,"",3.25
"6233",64462615,"lloyds trading concepts",4,4,"",1,-0.4,4,"",3.25
"6234",64506237,"Dax Scalping",4,4,"",1,-0.23,4,"",3.25
"6235",64519812,"Currencies Only",4,4,"",1,-0.53,4,"",3.25
"6236",64520806,"Dux II",4,4,"",1,0.52,4,"",3.25
"6237",64525732,"test",4,4,"",1,0.64,4,"",3.25
"6238",64528379,"sparrow signal",4,4,"",1,-0.5,4,"",3.25
"6239",64528644,"3x SP ETF TIMER",4,4,"",1,-0.24,4,"",3.25
"6240",64554651,"mvp-scaling",4,4,"",1,-0.09,4,"",3.25
"6241",64566573,"Henon",4,4,"",1,-0.07,4,"",3.25
"6242",64571371,"Seasonal Currency Trader",4,4,"",1,-0.41,4,"",3.25
"6243",64581361,"Short-Term Quant Equity",4,4,"",1,0.93,4,"",3.25
"6244",64581366,"MDB Capital Mgmt.",4,4,"",1,0.41,4,"",3.25
"6245",64595936,"TrendFX",4,4,"",1,0.67,4,"",3.25
"6246",64595973,"Swing",4,4,"",1,-0.33,4,"",3.25
"6247",64597035,"SimpleSystem",4,4,"",1,-0.55,4,"",3.25
"6248",64601413,"Forex Capital",4,4,"",1,-0.34,4,"",3.25
"6249",64605437,"Universal trading",4,4,"",1,0.05,4,"",3.25
"6250",64614430,"dianusoul",4,4,"",1,-0.53,4,"",3.25
"6251",64621590,"Diamond One",4,4,"",1,-0.38,4,"",3.25
"6252",64668364,"Antero Futures",4,4,"",1,-0.51,4,"",3.25
"6253",64703764,"ES-Nitro",4,4,"",1,-0.36,4,"",3.25
"6254",64728444,"Olympus",4,4,"",1,0.07,4,"",3.25
"6255",64781375,"Fib Plus",4,4,"",1,-0.18,4,"",3.25
"6256",64784517,"Grecca",4,4,"",1,0.41,4,"",3.25
"6257",64786609,"AVP FX",4,4,"",1,0.24,4,"",3.25
"6258",64808011,"ES/ TF TIMER",4,4,"",1,0.1,4,"",3.25
"6259",64820717,"Diversified Rare Earths Basket",4,4,"",1,-0.5,4,"",3.25
"6260",64832283,"High Rise",4,4,"",1,0.05,4,"",3.25
"6261",64840542,"DIVER",4,4,"",1,-0.07,4,"",3.25
"6262",64845521,"Providence Market Timing Model",4,4,"",1,-0.3,4,"",3.25
"6263",64848651,"Forex100",4,4,"",1,0.13,4,"",3.25
"6264",64863661,"NoReply",4,4,"",1,-0.06,4,"",3.25
"6265",64866076,"DJIA Specialist",4,4,"",1,0.03,4,"",3.25
"6266",64870508,"EasyTrading",4,4,"",1,-0.13,4,"",3.25
"6267",64877859,"J3R",4,4,"",1,-0.62,4,"",3.25
"6268",64895811,"Euro Intraday",4,4,"",1,-0.22,4,"",3.25
"6269",64901876,"DOG FUND 2",4,4,"",1,-0.57,4,"",3.25
"6270",64914405,"Healthcare",4,4,"",1,-0.05,4,"",3.25
"6271",64925125,"Freestyle ES/GC Trading",4,4,"",1,-0.24,4,"",3.25
"6272",64926482,"Ichimoku-Can",4,4,"",1,-0.29,4,"",3.25
"6273",64944929,"BZ JK",4,4,"",1,0.14,4,"",3.25
"6274",64954829,"Investments Stocks Aec",4,4,"",1,-0.28,4,"",3.25
"6275",64973593,"YM/NQ 4T Stp",4,4,"",1,-0.48,4,"",3.25
"6276",64979606,"S&P 500 E-Mini Day Trader",4,4,"",1,-0.22,4,"",3.25
"6277",65034744,"TradingIndex",4,4,"",1,0.27,4,"",3.25
"6278",65047173,"Orbis Unum",4,4,"",1,0.17,4,"",3.25
"6279",65085424,"The Money Flow",4,4,"",1,0.57,4,"",3.25
"6280",65088258,"MTF US Futures",4,4,"",1,-0.2,4,"",3.25
"6281",65102029,"Trade to Live",4,4,"",1,-0.14,4,"",3.25
"6282",65106050,"swing market option",4,4,"",1,-0.08,4,"",3.25
"6283",65139726,"Value and Trending Stocks",4,4,"",1,-0.58,4,"",3.25
"6284",65149224,"Direxion NUGT/DUST",4,4,"",1,0.12,4,"",3.25
"6285",65161152,"VIX ST1",4,4,"",1,0.43,4,"",3.25
"6286",65168278,"XXX",4,4,"",1,0.76,4,"",3.25
"6287",65179796,"Diversified",4,4,"",1,-0.05,4,"",3.25
"6288",65181514,"JB Firebrand",4,4,"",1,-0.1,4,"",3.25
"6289",65187045,"Adilko Stocks",4,4,"",1,-0.1,4,"",3.25
"6290",65192902,"AK Long Term Investing",4,4,"",1,-0.51,4,"",3.25
